,overall_qual,gr_liv_area,garage_cars,garage_area,total_bsmt_sf,1st_flr_sf,year_built,full_bath,year_remod/add,mas_vnr_area,saleprice
2612,6,1194,2.0,539.0,655.0,1194,1959,1,1959,0.0,159500
2613,6,864,1.0,288.0,864.0,864,1959,1,1959,207.0,120000
2614,5,816,1.0,308.0,816.0,816,1957,1,1957,0.0,129900
2615,6,1773,2.0,418.0,1313.0,1773,1961,2,1992,104.0,183000
2616,7,1472,2.0,484.0,0.0,1472,1959,2,1959,58.0,157500
2617,7,2448,2.0,441.0,1438.0,1900,1962,3,1998,0.0,277500
2618,5,1600,1.0,319.0,1484.0,1600,1957,1,1997,0.0,207500
2619,4,1521,1.0,597.0,910.0,910,1950,1,1950,0.0,147500
2620,4,1192,0.0,0.0,720.0,720,1949,1,1950,0.0,135000
2621,5,1040,2.0,625.0,0.0,1040,1950,1,1950,0.0,109500
2622,4,1040,2.0,420.0,0.0,1040,1950,1,1950,0.0,109900
2623,5,1040,1.0,286.0,1040.0,1040,1959,1,1959,0.0,133700
2624,3,1040,2.0,400.0,0.0,1040,1950,2,1950,0.0,81400
2625,3,1040,2.0,400.0,0.0,1040,1949,2,1950,340.0,87500
2626,3,1040,2.0,400.0,0.0,1040,1950,2,1950,0.0,93500
2627,5,1556,0.0,0.0,1556.0,1556,1960,2,1960,0.0,119000
2628,5,1150,1.0,300.0,1150.0,1150,1959,1,1959,0.0,141000
2629,5,1150,1.0,288.0,1150.0,1150,1961,1,1961,0.0,146000
2630,6,1348,2.0,453.0,660.0,660,1966,1,1966,266.0,155000
2631,5,999,1.0,300.0,925.0,999,1962,1,1962,0.0,134500
2632,7,1045,2.0,528.0,1045.0,1045,1962,1,1962,0.0,120000
2633,5,864,1.0,336.0,864.0,864,1962,1,1962,0.0,105000
2634,5,1025,0.0,0.0,1025.0,1025,1962,1,1962,0.0,124000
2635,5,2014,2.0,624.0,716.0,1007,1900,2,2005,0.0,169000
2636,4,1328,1.0,210.0,686.0,810,1925,1,1950,0.0,107000
2637,5,1668,1.0,240.0,1212.0,1226,1948,1,1950,264.0,135000
2638,4,1657,1.0,162.0,1147.0,1147,1920,1,1980,0.0,111500
2639,6,1416,2.0,400.0,780.0,940,1900,1,2004,0.0,156500
2640,7,1641,2.0,546.0,728.0,832,1925,1,1990,0.0,178000
2641,7,1428,2.0,576.0,712.0,848,1900,1,1970,0.0,139900
2642,7,1004,1.0,200.0,502.0,502,1930,1,1950,0.0,105000
2643,6,813,1.0,270.0,813.0,813,1930,1,2005,0.0,110000
2644,4,1951,2.0,576.0,938.0,1084,1900,2,1950,0.0,111500
2645,6,1032,1.0,280.0,1032.0,1032,1924,1,1950,0.0,108000
2646,5,844,1.0,216.0,844.0,844,1925,1,1950,0.0,111500
2647,5,1750,1.0,240.0,636.0,1089,1880,1,1991,0.0,124000
2648,4,864,1.0,528.0,576.0,864,1950,1,1950,0.0,105000
2649,6,1118,2.0,440.0,648.0,734,1920,1,1950,0.0,116000
2650,3,1376,1.0,216.0,738.0,714,1905,1,1950,0.0,96900
2651,5,960,2.0,576.0,960.0,960,1955,1,1955,0.0,135500
2652,5,1566,2.0,450.0,816.0,816,1924,1,1950,145.0,139000
2653,3,492,1.0,200.0,492.0,492,1921,1,1950,0.0,61500
2654,6,1182,1.0,378.0,770.0,885,1945,1,1950,0.0,120000
2655,3,1163,1.0,220.0,1162.0,1163,1955,1,2005,0.0,126175
2656,3,840,1.0,250.0,798.0,840,1920,1,1950,0.0,64000
2657,6,1928,1.0,440.0,1020.0,908,1910,2,1950,0.0,137000
2658,4,1774,3.0,779.0,1095.0,1095,1900,2,1950,0.0,87000
2659,7,1768,2.0,320.0,880.0,880,1914,1,1970,0.0,163000
2660,7,2104,2.0,432.0,1226.0,1226,1910,2,2005,0.0,155000
2661,5,1440,1.0,352.0,540.0,889,1900,1,1950,0.0,79000
2662,7,1690,1.0,225.0,815.0,815,1916,1,1950,0.0,144000
2663,6,1368,1.0,216.0,684.0,684,1910,1,1993,0.0,114504
2664,7,1762,2.0,576.0,596.0,998,1920,1,1950,0.0,157000
2665,6,1200,1.0,312.0,1200.0,1200,1923,1,1950,0.0,125000
2666,10,3608,3.0,840.0,1107.0,1518,1892,2,1993,0.0,475000
2667,5,1248,0.0,0.0,624.0,624,1920,2,1950,0.0,93500
2668,5,960,2.0,624.0,960.0,960,1958,1,1958,0.0,125000
2669,3,1020,0.0,0.0,1020.0,1020,1918,1,1950,0.0,64500
2670,4,788,0.0,0.0,788.0,788,1941,1,1950,0.0,100000
2671,6,1577,1.0,312.0,972.0,972,1939,1,1950,0.0,140200
2672,6,1827,1.0,240.0,848.0,1017,1924,1,1996,0.0,202500
2673,6,1664,2.0,420.0,1004.0,1004,1947,2,1950,0.0,159000
2674,5,1118,2.0,410.0,793.0,793,1939,1,1950,0.0,119900
2675,6,1176,2.0,528.0,816.0,816,1934,1,1950,0.0,114500
2676,5,1344,1.0,240.0,896.0,896,1936,1,1950,0.0,115000
2677,3,1162,1.0,258.0,728.0,728,1930,1,1950,0.0,75000
2678,5,1015,1.0,450.0,768.0,1015,1925,1,1950,0.0,88000
2679,4,912,0.0,0.0,0.0,672,1947,1,1950,0.0,80500
2680,5,1576,1.0,225.0,1042.0,1042,1928,1,1950,0.0,149000
2681,5,1324,1.0,180.0,741.0,741,1930,1,1984,0.0,110000
2682,6,1103,2.0,440.0,1103.0,1103,1925,1,1980,0.0,110500
2683,5,616,1.0,205.0,616.0,616,1921,1,1950,0.0,89000
2684,5,1048,1.0,280.0,993.0,1048,1922,1,1950,0.0,113000
2685,5,816,1.0,210.0,816.0,816,1925,1,1950,0.0,109000
2686,6,2486,2.0,576.0,1595.0,1611,1962,2,1962,0.0,220000
2687,4,960,2.0,576.0,960.0,960,1970,1,1970,160.0,129000
2688,6,1635,1.0,255.0,485.0,1001,1910,1,2003,0.0,117000
2689,4,693,0.0,0.0,693.0,693,1941,1,1950,0.0,52500
2690,4,1430,2.0,370.0,596.0,834,1924,2,1950,0.0,107000
2691,5,1330,1.0,390.0,396.0,665,1910,1,2004,0.0,116500
2692,5,819,0.0,0.0,610.0,819,1919,1,1950,0.0,72000
2693,6,1376,1.0,198.0,780.0,780,1937,2,1950,0.0,119500
2694,5,1360,1.0,297.0,803.0,803,1938,1,1995,0.0,125500
2695,3,1077,1.0,210.0,1007.0,1077,1922,1,1950,0.0,91000
2696,6,754,0.0,0.0,520.0,520,1935,1,1982,0.0,84500
2697,6,984,1.0,308.0,984.0,984,1930,1,1950,0.0,90000
2698,5,1422,1.0,288.0,806.0,1081,1951,1,1951,41.0,137500
2699,6,1921,2.0,576.0,1921.0,1921,1964,2,1964,0.0,150000
2700,5,1640,2.0,394.0,0.0,1640,1950,1,1950,0.0,131000
2701,5,1352,1.0,288.0,1062.0,1352,1958,1,1958,120.0,130000
2702,5,1032,1.0,260.0,0.0,1032,1935,1,1950,0.0,125000
2703,5,879,1.0,180.0,830.0,879,1936,1,1950,0.0,80000
2704,7,1073,1.0,246.0,1073.0,1073,2004,2,2004,0.0,157000
2705,4,1382,2.0,459.0,1051.0,1382,1963,1,1979,51.0,148000
2706,4,1296,2.0,516.0,0.0,1296,1967,2,1967,0.0,90000
2707,6,1068,1.0,264.0,1059.0,1068,1963,1,2003,0.0,154500
2708,5,1064,2.0,528.0,1064.0,1064,1967,1,1967,305.0,153600
2709,5,1320,2.0,564.0,1164.0,1320,1966,1,1966,97.0,164500
2710,6,934,1.0,336.0,912.0,934,1964,1,1964,0.0,132000
2711,5,1059,1.0,286.0,1059.0,1059,1966,1,1966,0.0,142500
2712,5,1159,1.0,336.0,1051.0,1159,1968,1,1968,188.0,158000
2713,6,1400,2.0,440.0,672.0,672,1978,1,1978,203.0,149500
2714,5,1458,2.0,512.0,1176.0,1458,1967,1,1967,450.0,165000
2715,5,1721,2.0,440.0,1461.0,1721,1968,2,1993,0.0,180000
2716,6,1040,2.0,616.0,960.0,1040,1978,1,1978,200.0,160500
2717,5,1967,2.0,580.0,1967.0,1967,1977,2,1977,0.0,156500
2718,5,1949,2.0,586.0,1949.0,1949,1977,2,1977,99.0,157000
2719,5,1920,2.0,451.0,1052.0,1252,1958,2,1958,0.0,172500
2720,5,1803,2.0,484.0,1134.0,1803,1957,2,2000,67.0,155000
2721,5,1779,2.0,454.0,1763.0,1779,1955,1,1974,0.0,170000
2722,5,872,1.0,322.0,872.0,872,1924,1,1950,65.0,105000
2723,4,960,1.0,364.0,648.0,960,1965,0,2001,0.0,145000
2724,5,1437,2.0,576.0,1188.0,1437,1956,1,1987,0.0,168000
2725,7,1830,2.0,521.0,1865.0,1830,1967,1,1967,123.0,278000
2726,5,1000,2.0,575.0,1000.0,1000,1963,1,1963,0.0,164000
2727,7,2287,2.0,667.0,1304.0,1304,1953,2,1953,0.0,225000
2728,5,810,2.0,576.0,782.0,810,1971,1,1972,153.0,130000
2729,5,894,2.0,440.0,864.0,894,1974,1,1974,0.0,142500
2730,7,1700,1.0,450.0,430.0,880,1980,2,1981,0.0,148400
2731,7,1453,2.0,445.0,1453.0,1453,1986,1,1986,0.0,190000
2732,4,1350,2.0,504.0,967.0,1350,1954,1,1954,0.0,146000
2733,5,1150,1.0,215.0,799.0,799,1942,1,1950,0.0,128000
2734,5,2008,1.0,230.0,896.0,1112,1948,3,2002,0.0,225000
2735,6,2201,2.0,432.0,697.0,1575,1966,2,1966,0.0,274970
2736,6,2009,3.0,795.0,672.0,1337,1928,2,1950,0.0,235000
2737,6,3672,2.0,836.0,1836.0,1836,1935,3,1990,0.0,415000
2738,5,1560,2.0,528.0,1776.0,1560,1962,2,1962,96.0,182000
2739,5,1488,2.0,569.0,0.0,1488,1952,1,2002,232.0,135000
2740,5,1057,1.0,288.0,1057.0,1057,1955,1,1999,164.0,137000
2741,6,1855,1.0,325.0,994.0,1216,1954,2,1972,0.0,136900
2742,6,1609,1.0,305.0,1000.0,1068,1953,1,1953,0.0,149900
2743,5,1148,1.0,308.0,980.0,1148,1952,1,1952,0.0,123500
2744,5,1124,0.0,0.0,0.0,1124,1954,1,1954,0.0,93000
2745,5,1456,1.0,280.0,810.0,1002,1948,1,1950,0.0,91500
2746,6,1298,2.0,403.0,1298.0,1298,1985,2,1985,85.0,180000
2747,6,2559,2.0,506.0,868.0,1313,1989,2,1989,232.0,209000
2748,8,1911,2.0,471.0,777.0,1065,1993,2,1994,125.0,215000
2749,6,1440,4.0,920.0,1344.0,1440,1993,2,1993,0.0,224500
2750,7,1876,3.0,848.0,1308.0,1308,2005,2,2006,0.0,229800
2751,7,1208,2.0,632.0,1208.0,1208,2005,2,2005,0.0,183600
2752,7,1220,2.0,632.0,1199.0,1220,2006,2,2006,84.0,194000
2753,7,1294,2.0,662.0,1286.0,1294,2006,2,2006,0.0,193879
2754,7,1614,3.0,865.0,1614.0,1614,2005,2,2006,240.0,221500
2755,7,1498,2.0,675.0,1498.0,1498,2006,2,2006,0.0,204900
2756,7,1962,3.0,868.0,1391.0,1391,2006,2,2006,0.0,239799
2757,6,1846,2.0,495.0,1836.0,1846,2006,2,2006,0.0,233555
2758,7,1734,2.0,660.0,1734.0,1734,2005,2,2005,0.0,260000
2759,8,1590,3.0,754.0,1570.0,1590,2005,2,2006,198.0,294900
2760,7,1809,2.0,638.0,945.0,945,2005,2,2006,0.0,209700
2761,7,1614,2.0,576.0,1614.0,1614,2005,2,2005,140.0,225000
2762,7,1596,2.0,610.0,784.0,784,2005,2,2005,532.0,181000
2763,8,1915,2.0,506.0,908.0,927,1992,2,1992,0.0,220000
2764,5,1582,2.0,390.0,1624.0,1582,1964,2,1964,621.0,190000
2765,6,988,2.0,540.0,938.0,988,1969,1,1969,0.0,180000
2766,7,1533,2.0,576.0,1533.0,1533,1975,2,1975,0.0,280000
2767,6,1388,2.0,522.0,1388.0,1388,1968,2,1968,0.0,158900
2768,5,914,2.0,576.0,870.0,914,1996,1,1996,0.0,148000
2769,5,1100,2.0,462.0,1100.0,1100,1996,1,1996,0.0,145000
2770,6,1499,2.0,473.0,781.0,795,1995,2,1995,68.0,187000
2771,7,1425,2.0,591.0,1425.0,1425,1998,2,1998,0.0,193000
2772,5,990,2.0,576.0,990.0,990,1995,1,1995,0.0,156000
2773,7,1525,2.0,541.0,1525.0,1525,2000,2,2000,244.0,235000
2774,6,1494,2.0,576.0,1479.0,1494,1997,2,1997,0.0,217000
2775,7,1588,2.0,472.0,1588.0,1588,1999,2,1999,183.0,214000
2776,7,1749,2.0,515.0,842.0,856,1999,2,1999,0.0,196000
2777,7,1779,2.0,586.0,951.0,951,1999,2,2000,0.0,217000
2778,7,1861,2.0,492.0,916.0,920,2002,2,2002,0.0,200000
2779,7,1776,2.0,474.0,936.0,936,2002,2,2002,144.0,192500
2780,7,1541,3.0,843.0,1541.0,1541,2001,2,2002,150.0,205000
2781,5,954,2.0,576.0,911.0,954,1976,1,1976,0.0,132500
2782,6,1388,1.0,317.0,675.0,686,1977,1,1977,62.0,157500
2783,6,1282,3.0,672.0,995.0,1282,1978,2,1978,123.0,174000
2784,5,971,1.0,300.0,971.0,971,1969,1,1969,0.0,128500
2785,5,864,1.0,288.0,864.0,864,1972,1,1972,0.0,128500
2786,5,894,2.0,552.0,894.0,894,1972,1,1972,0.0,149900
2787,5,864,1.0,297.0,864.0,864,1972,1,1972,0.0,119900
2788,6,1320,2.0,484.0,630.0,630,1993,2,1994,0.0,137000
2789,8,1989,2.0,586.0,1065.0,1091,2002,2,2002,210.0,255000
2790,7,1762,2.0,591.0,826.0,878,2002,2,2002,199.0,222000
2791,6,1755,2.0,530.0,840.0,840,1999,2,1999,148.0,214000
2792,8,1358,2.0,418.0,1348.0,1358,2002,1,2002,0.0,220000
2793,8,1787,3.0,748.0,1753.0,1787,2001,2,2002,178.0,275000
2794,7,1909,2.0,529.0,872.0,872,2002,2,2002,0.0,197000
2795,7,1654,3.0,900.0,1654.0,1654,2002,2,2002,295.0,230000
2796,8,2214,3.0,646.0,1090.0,1090,1999,2,1999,261.0,268500
2797,7,2049,2.0,467.0,1065.0,1065,1996,2,1997,0.0,210900
2798,7,1939,3.0,555.0,1054.0,1070,1998,2,1998,227.0,227000
2799,7,1995,2.0,610.0,930.0,950,1995,2,1996,0.0,237000
2800,7,2097,2.0,583.0,1108.0,1108,1998,2,1998,0.0,274300
2801,7,1836,2.0,484.0,1860.0,1836,2004,2,2005,0.0,216837
2802,6,848,2.0,420.0,848.0,848,2003,1,2003,170.0,133000
2803,6,848,2.0,420.0,848.0,848,2004,1,2004,169.0,155900
2804,8,1919,2.0,685.0,1079.0,1079,2006,2,2006,0.0,233230
2805,7,1390,2.0,545.0,1390.0,1390,2003,2,2003,0.0,207000
2806,7,1948,2.0,434.0,847.0,847,2004,2,2005,0.0,195000
2807,6,1700,2.0,544.0,1682.0,1700,2003,2,2003,120.0,200000
2808,7,1737,2.0,578.0,851.0,851,2006,2,2006,0.0,203160
2809,7,1611,2.0,572.0,784.0,784,2005,2,2005,0.0,195800
2810,7,1552,3.0,782.0,1552.0,1552,2005,2,2006,196.0,212900
2811,7,1720,2.0,565.0,860.0,860,2004,2,2004,0.0,196500
2812,7,1336,2.0,502.0,1336.0,1336,2005,2,2006,0.0,198000
2813,6,1500,2.0,564.0,750.0,750,2005,2,2006,0.0,173900
2814,6,1456,2.0,390.0,728.0,728,2005,2,2006,0.0,163990
2815,7,1310,2.0,400.0,1310.0,1310,2005,2,2005,0.0,164990
2816,4,1436,2.0,528.0,676.0,760,1910,2,2000,0.0,98000
2817,5,1466,2.0,528.0,1466.0,1466,1959,1,1959,132.0,149900
2818,4,1220,2.0,396.0,836.0,1220,1951,1,1951,0.0,102000
2819,6,1012,0.0,0.0,976.0,1012,1975,2,1975,355.0,127500
2820,6,980,0.0,0.0,945.0,980,1975,2,1975,250.0,127500
2821,5,1176,1.0,360.0,1176.0,1176,1969,1,1969,0.0,119900
2822,7,1724,2.0,616.0,796.0,806,2003,2,2004,190.0,196500
2824,7,2314,2.0,502.0,1150.0,1164,2003,2,2005,0.0,229000
2825,5,1072,2.0,525.0,547.0,1072,2005,1,2005,80.0,145000
2826,6,1072,2.0,525.0,547.0,1072,2005,2,2006,82.0,140000
2827,6,1072,2.0,525.0,547.0,1072,2005,1,2006,82.0,142500
2828,7,1709,2.0,380.0,970.0,970,2004,2,2004,50.0,134000
2829,7,1709,2.0,380.0,970.0,970,2004,2,2004,50.0,130000
2830,6,1709,2.0,380.0,970.0,970,2004,2,2006,50.0,130000
2831,7,1709,2.0,380.0,970.0,970,2004,2,2004,50.0,137500
2832,7,1708,2.0,380.0,976.0,976,2004,2,2004,117.0,130000
2833,4,936,1.0,265.0,624.0,624,1948,1,1950,0.0,97900
2834,6,1338,2.0,528.0,832.0,846,1915,2,1950,0.0,92000
2835,4,1669,1.0,288.0,1093.0,1093,1924,1,1950,0.0,107000
2836,5,1184,0.0,0.0,658.0,658,1910,1,1996,0.0,81000
2837,5,1221,1.0,392.0,784.0,949,1924,1,1950,0.0,104900
2838,5,864,2.0,572.0,864.0,864,1955,1,1990,0.0,115000
2839,4,1482,2.0,609.0,954.0,1482,1954,2,1968,60.0,125000
2840,5,1250,1.0,280.0,686.0,686,1918,1,1950,0.0,116000
2841,4,1414,0.0,0.0,864.0,964,1922,1,1950,0.0,83000
2842,4,2230,1.0,440.0,795.0,954,1912,1,1950,0.0,118500
2843,2,498,1.0,216.0,498.0,498,1922,1,1955,0.0,35000
2844,4,1273,1.0,275.0,616.0,1055,1910,1,1993,0.0,121000
2845,5,1928,0.0,0.0,686.0,948,1916,2,1995,0.0,160000
2846,6,1595,1.0,240.0,940.0,1192,1940,1,2000,0.0,140000
2847,5,1551,1.0,240.0,1058.0,1058,1938,2,1950,0.0,137000
2848,6,1340,1.0,440.0,780.0,816,1945,1,1950,0.0,128000
2849,7,1479,1.0,312.0,624.0,743,1926,1,1997,0.0,160000
2850,5,1784,1.0,180.0,747.0,892,1914,1,1950,0.0,138887
2851,6,1510,1.0,216.0,755.0,755,1920,1,1950,0.0,149000
2852,5,1522,0.0,0.0,1008.0,1008,1926,2,1950,0.0,102000
2853,7,1636,1.0,288.0,818.0,818,1919,1,1950,0.0,167000
2854,7,1802,1.0,216.0,793.0,901,1920,1,1950,0.0,200100
2855,5,1465,1.0,240.0,992.0,992,1939,2,1950,0.0,131000
2856,5,1288,1.0,240.0,824.0,824,1941,1,1950,0.0,112000
2857,7,1717,3.0,642.0,756.0,961,1915,1,1970,0.0,140000
2858,6,1550,1.0,318.0,817.0,940,1920,1,1950,0.0,195000
2859,8,1517,2.0,400.0,792.0,792,1929,1,1950,0.0,230000
2860,5,1717,1.0,410.0,901.0,1125,1940,1,1950,0.0,194000
2861,4,1180,1.0,252.0,700.0,1180,1922,1,1950,0.0,137500
2862,7,2057,1.0,180.0,1017.0,1020,1936,1,1987,0.0,250000
2863,7,1671,2.0,451.0,1022.0,1122,1929,2,1950,270.0,218000
2864,6,2345,2.0,360.0,952.0,1170,1932,2,1950,0.0,239000
2865,7,1609,3.0,579.0,637.0,959,1932,1,1990,0.0,199500
2866,6,1801,2.0,365.0,697.0,1104,1930,1,1959,0.0,210000
2867,6,1811,2.0,470.0,1073.0,1811,1956,1,2004,0.0,230000
2868,5,1647,2.0,621.0,1430.0,1647,1977,2,1977,459.0,217500
2869,5,2315,1.0,342.0,1168.0,1278,1950,2,1963,405.0,257000
2870,5,1336,1.0,375.0,1165.0,1336,1953,1,1953,56.0,157000
2871,6,1844,2.0,540.0,1844.0,1844,1969,2,1969,312.0,223000
2872,5,976,1.0,215.0,976.0,976,1942,1,1950,0.0,102000
2873,6,1285,2.0,506.0,861.0,861,1926,1,1950,0.0,145400
2874,4,672,0.0,0.0,432.0,672,1925,1,1950,0.0,72000
2875,4,641,1.0,272.0,641.0,641,1925,1,1950,0.0,85000
2876,4,951,1.0,327.0,951.0,951,1936,1,1950,0.0,106500
2877,6,1638,1.0,384.0,967.0,967,1957,2,1957,327.0,139000
2878,4,1336,1.0,570.0,637.0,897,1920,1,1950,0.0,108000
2879,3,729,0.0,0.0,0.0,729,1945,1,1950,0.0,51689
2880,2,480,1.0,308.0,480.0,480,1949,0,1950,0.0,35311
2881,5,1396,0.0,0.0,660.0,1060,1951,2,1951,0.0,115000
2882,3,936,0.0,0.0,216.0,576,1916,1,1950,0.0,78000
2883,8,1778,2.0,495.0,1573.0,1778,2005,2,2006,473.0,375000
2884,8,1646,2.0,525.0,1594.0,1646,2004,2,2005,186.0,300000
2885,6,1625,2.0,576.0,1625.0,1625,1979,2,1979,0.0,242500
2886,6,1664,2.0,616.0,1664.0,1664,1978,2,1978,0.0,145000
2887,8,1491,2.0,490.0,1491.0,1491,2001,2,2001,0.0,209000
2888,6,1004,2.0,504.0,975.0,1004,1977,1,1977,90.0,135000
2889,6,1210,2.0,528.0,1128.0,1210,1975,2,1975,257.0,148000
2890,7,1959,3.0,766.0,1907.0,1959,1988,3,1989,70.0,171000
2891,7,2519,2.0,628.0,1210.0,1238,1989,2,1990,293.0,335000
2892,7,1295,1.0,312.0,0.0,1295,1986,2,1986,0.0,230000
2893,6,1650,2.0,518.0,1632.0,1650,1958,1,1958,0.0,250764
2894,8,1707,2.0,511.0,1686.0,1707,1981,2,1981,653.0,228000
2895,6,1137,2.0,551.0,1112.0,1137,1987,2,1987,72.0,176000
2896,7,1339,2.0,484.0,1309.0,1339,1990,2,1990,54.0,180000
2897,7,2514,2.0,693.0,1216.0,1298,1990,2,1991,0.0,250000
2898,6,1403,2.0,470.0,1381.0,1403,2000,2,2000,0.0,202000
2899,8,1800,3.0,765.0,1800.0,1800,2002,2,2002,630.0,312500
2900,8,1960,3.0,714.0,1728.0,1960,2005,2,2006,198.0,320000
2901,8,2028,3.0,880.0,1868.0,2028,2005,2,2006,208.0,369900
2902,9,1838,3.0,682.0,1838.0,1838,2005,2,2006,382.0,359900
2903,1,1600,1.0,270.0,0.0,1600,1951,1,1951,0.0,81500
2904,7,1368,4.0,784.0,1288.0,1368,1997,2,1997,200.0,215000
2905,6,1216,2.0,402.0,1216.0,1216,1998,2,1998,116.0,164000
2906,6,1337,2.0,405.0,1237.0,1337,1998,2,1998,443.0,153500
2907,5,1140,0.0,0.0,1140.0,1140,2006,1,2006,0.0,84500
2908,5,1304,1.0,336.0,264.0,616,1977,1,1977,0.0,104500
2909,5,1475,1.0,336.0,757.0,925,1977,2,1977,0.0,127000
2910,6,2521,2.0,576.0,942.0,1291,1973,2,1973,0.0,151400
2911,5,874,1.0,288.0,864.0,874,1968,1,2003,0.0,126500
2912,5,1652,3.0,928.0,1652.0,1652,1970,2,1970,0.0,146500
2913,4,630,0.0,0.0,630.0,630,1970,1,1970,0.0,73000
2914,4,1092,1.0,253.0,546.0,546,1972,1,1972,0.0,79400
2915,5,1360,1.0,336.0,1104.0,1360,1969,1,1979,194.0,140000
2916,5,630,0.0,0.0,630.0,630,1970,1,1970,0.0,92000
2917,4,1092,1.0,286.0,546.0,546,1970,1,1970,0.0,87550
2918,4,1092,0.0,0.0,546.0,546,1970,1,1970,0.0,79500
2919,4,1092,0.0,0.0,546.0,546,1970,1,1970,0.0,90500
2920,4,1092,1.0,286.0,546.0,546,1970,1,1970,0.0,71000
2921,6,1728,2.0,574.0,1728.0,1728,1976,2,1976,0.0,150900
2922,5,1728,2.0,560.0,1728.0,1728,1976,2,1976,0.0,188000
2923,5,1126,2.0,484.0,1126.0,1126,1977,2,1977,0.0,160000
2924,5,1224,2.0,576.0,1224.0,1224,1960,1,1996,0.0,131000
2925,6,1003,2.0,588.0,1003.0,1003,1984,1,1984,0.0,142500
2926,5,902,2.0,484.0,864.0,902,1983,1,1983,0.0,131000
2927,5,970,0.0,0.0,912.0,970,1992,1,1992,0.0,132000
2928,5,1389,2.0,418.0,1389.0,1389,1974,1,1975,0.0,170000
2929,7,2000,3.0,650.0,996.0,996,1993,2,1994,94.0,188000
